uid,lon,lat,damage_class,confidence,source,tile
985891eb-e7ec-4d81-b7b0-b058be0ab9df,-99.1997955,19.3619126,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
8a667792-dede-4f84-8a00-91d74be33834,-99.1998610,19.3618786,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
ac1df5d9-a0ed-44cf-9fc3-bd8465cd9601,-99.1999756,19.3619415,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
34c63e9c-e8bb-4d92-a340-5209936c1dae,-99.2001465,19.3620329,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
a9d5b837-171e-4456-9314-bc81781ce8b5,-99.1999390,19.3620399,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
8cb7009f-c151-4c03-8152-b11946b53563,-99.1997944,19.3620467,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
c6fdb9c6-1a3f-47d4-b793-c417b602dba0,-99.2000537,19.3622814,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
39cffe68-4140-43cd-b8c4-e2f16e180b42,-99.2001324,19.3624343,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
1b1726b1-aabe-4be8-a201-4fee3ea9b48a,-99.1994979,19.3620125,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
5b241332-e5f8-4fd9-88cf-c90b2b994092,-99.1993358,19.3615794,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
8c3c5b17-3935-4845-a1c6-32dab49dad3b,-99.1993553,19.3616742,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
6ad3450c-8a1b-4bff-b492-17ca901f15f1,-99.1993592,19.3617710,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
1a8d5875-f9aa-4d8f-bb01-32c9138fdada,-99.1993652,19.3619962,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
a0e2e101-0b74-4bb7-bb5a-0a3590268cd3,-99.1993249,19.3622658,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
89b27745-6998-4bd3-9876-94a68793e495,-99.1993154,19.3624965,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
aebc67c7-6e1b-43e2-b80e-ad5189992796,-99.1995177,19.3616928,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
31c38eb4-a556-4fb7-ae2f-95a71cf46c7e,-99.1991431,19.3623025,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
768f9280-1922-4fe6-aa86-4edfc1978780,-99.1991385,19.3621370,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
6fba5aed-fcd8-4605-b0d1-0b802095b207,-99.1991217,19.3617278,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
eaa93758-95c5-4a16-9811-eb91b1faa69e,-99.1991271,19.3619306,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
dae2ec01-06b0-47ff-a39a-29a96e047365,-99.1989919,19.3625587,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
e984b348-c718-4287-b15a-49a3c0138419,-99.1987427,19.3625729,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
6030e938-d007-4fa8-8a0c-8926bf28d649,-99.1990027,19.3616501,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
a00c6cee-7833-4a19-b64f-3b4fbc9d8b72,-99.1990076,19.3619632,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
7928d82c-e88d-4c46-a4a8-b67a9e924398,-99.1990245,19.3622167,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
90e1e051-cc84-47fa-b384-0465ae616aeb,-99.1990319,19.3623070,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
836e751f-3855-4d0f-854e-2dc0c1522ee8,-99.1969145,19.3622281,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
5e4cf43e-2fce-4ec0-8376-0f298cdf29a3,-99.1965482,19.3623799,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
69ed94ef-654e-4154-84c2-cddc109f4618,-99.1964993,19.3626961,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
60f25d56-32bb-4551-8ed8-a1fcfffc9e93,-99.1967700,19.3625695,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
bfacced1-956c-4b0b-9161-77c275cba22a,-99.1979124,19.3625255,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
41effbae-738c-4d57-ab9e-b78e4c39311e,-99.1973396,19.3625424,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
7bdec344-c507-4c51-bd0b-bc2b3bbcb5ff,-99.1972241,19.3625954,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
1141ad72-59f2-448a-9c38-14b4b2f6e90b,-99.1971037,19.3626046,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
90e11d6d-e24c-4b0b-9295-71730b26bb41,-99.1975140,19.3625750,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
3ae468b3-1372-4660-b2d3-410bcdcb2104,-99.1977377,19.3625699,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
679c97fd-aaa5-48e3-8f98-840b78264659,-99.1980317,19.3625643,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
9f6f30bb-2ef7-429b-b9d4-3f346c1229bb,-99.1981381,19.3625515,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
67209878-7caa-4ef4-83a2-eed4d6cfa665,-99.1982529,19.3625500,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
e69f69e7-ffa2-494e-b098-5cefecb217eb,-99.1983711,19.3625429,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
212ef91d-a307-4843-afe1-b19ccb0b129c,-99.1984658,19.3625531,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
f3395a61-ceaf-4d18-bef5-e61673439249,-99.1985413,19.3625539,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
088b677c-0023-4aae-8120-435578bce34c,-99.1986169,19.3625489,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
7c7581ae-c2e4-4c78-83dc-aea34fb417bc,-99.1987685,19.3619845,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
b5a436a2-7979-4187-b61f-5af8f8ffcfab,-99.1987076,19.3616770,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
2ddffa52-03bb-45d1-b98a-c9460502b508,-99.1988286,19.3618095,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
6e3f8658-08a0-4acb-b001-df963616b9a5,-99.1985386,19.3616327,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
5147fc40-2575-4f29-83fd-235b72890a8a,-99.1985579,19.3618337,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
f4042e90-db5d-45e5-8a2d-f854f08b5291,-99.1985653,19.3620655,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
0105c0b8-f069-4106-9ab1-13b98c8c9d64,-99.1985701,19.3622444,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
35b30e40-d7ad-4b05-a816-bc0ef8d72b0d,-99.1984303,19.3618438,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
6e429a05-63fc-4285-961b-8e7ee86e31ad,-99.1984343,19.3620456,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
65fecb52-835b-4f45-835d-5678cbd272be,-99.1984399,19.3622093,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
21b63721-2577-42db-b537-b616a1d2dc5e,-99.1984799,19.3623782,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
bcad92a5-0dca-4afb-9d71-efb0f4366166,-99.1982651,19.3622235,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
b017f75b-9156-46f2-94b9-a07d54c0f062,-99.1982669,19.3619898,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
ad42a659-81db-4a25-a113-405962004bab,-99.1982228,19.3616809,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
09101bf0-2641-4795-822c-b3d98cd96513,-99.1981040,19.3616576,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
e6332cde-e443-4939-932d-4e9e3b814695,-99.1979633,19.3617940,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
770c263a-d15f-4b6e-a6c5-4f41e8507e83,-99.1980872,19.3618570,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
cbd3a7dd-2072-4e86-8412-636cbe1c5b43,-99.1980948,19.3619862,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
c8163551-4742-42e5-bfb2-6295dc84ce08,-99.1979525,19.3622937,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
b7b89ddb-0c6d-4cc3-8d63-2a2b2e1dd2b1,-99.1979926,19.3623581,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
0d108e92-2dea-41ca-adce-f948f8eae11e,-99.1979709,19.3622080,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
f7fb8634-54c7-4dd9-acfe-4fb80948857e,-99.1978881,19.3620418,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
57ab5735-5020-4fd1-885b-f79ecb986af8,-99.1977040,19.3617054,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
8381e083-958b-42ae-9789-c9bef0402f50,-99.1977878,19.3620334,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
ff4f690a-1226-4a76-a145-7732714b3a73,-99.1971154,19.3617628,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
3dd7d2b8-ef88-40f9-a4db-8ea193f7f4f2,-99.1973465,19.3616593,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
dc3decb2-0bde-41a5-bbee-425d64a1e8aa,-99.1976014,19.3616289,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
0eaabc41-14d9-4fa3-a435-147ae0d4c418,-99.1975007,19.3617242,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
c51649c2-4f27-4c6e-b030-b02268812b72,-99.1975015,19.3619907,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
a394fad8-2fa4-4d1b-92e9-621694df9913,-99.1975208,19.3622824,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
b36dc96f-0077-427a-b93a-e09b2eead3c9,-99.1962913,19.3656152,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
41263ba0-3d1a-46df-98d4-c1c1b110fd42,-99.1962109,19.3646651,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
383060fd-9896-4d89-a4c3-f7abf949e4fd,-99.1955403,19.3645382,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
c742f786-04c2-44ed-a4b6-65c822aa7f3b,-99.1966766,19.3612452,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
a9c3ce52-bad3-4dd6-a1b7-fbc76dab6081,-99.1999718,19.3642314,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
1e302ef3-bb30-4068-8349-2e9c92395200,-99.1957990,19.3645365,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
c3364e63-cc0d-41fd-940c-333d6144cc58,-99.1960597,19.3644869,no-damage,1.0,xbd_gt,mexico-earthquake_00000115
b2ae6d54-1fc1-4313-b8ff-24605887e798,-99.1801322,19.3830243,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
ddb78ed1-81dc-43dc-ad71-e2b21e7db1aa,-99.1782440,19.3830221,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
a169f65b-3829-478d-b555-160204e2fd81,-99.1771070,19.3835295,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
afd6e038-efce-4876-8345-8c4bd04c9ebf,-99.1769804,19.3831920,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
941e94db-23ab-44ab-87c4-11e386c1ed3a,-99.1796043,19.3820261,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
530f3815-f6e1-4a0e-895d-2e49070108d9,-99.1792737,19.3820661,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
f0b071bd-ed4b-41fe-84e8-b65efde09165,-99.1791499,19.3821041,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
5c38eeee-f296-48fb-9927-1761331c5ae9,-99.1790642,19.3821927,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
75be5f95-26f3-4610-ab98-cd37d98f3546,-99.1789401,19.3822450,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
2d535d45-4773-4b90-bd06-89711b7b30ec,-99.1812981,19.3824720,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
847c536d-6394-4313-a63b-5e25617d4c27,-99.1813373,19.3826088,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
163fcf02-edcc-4836-af69-d40f0718efae,-99.1812840,19.3825721,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
395384b2-74ca-4b9d-aa58-2049730cbdab,-99.1812156,19.3825191,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
f7541a60-5122-463c-89e8-9521287afad6,-99.1809518,19.3822432,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
7baaab70-df1b-4a49-84c7-b0922a71a22b,-99.1792658,19.3822576,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
e5570a5a-7f08-4bf0-ad44-71dfa2609e3b,-99.1812529,19.3835438,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
7275018e-66f5-43b0-afde-55da3f575c87,-99.1812685,19.3831931,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
25604b98-eaf3-4d46-84ea-80ba44fd3498,-99.1786424,19.3824201,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
6b39d465-109f-443f-8014-f634a8745f6e,-99.1792703,19.3829060,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
65d52c32-7b8c-4729-b0a6-74a33f878894,-99.1793496,19.3825962,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
4de78db1-27bd-485a-83d2-0fcac7ddae9f,-99.1813198,19.3823407,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
5dffd398-ac67-4ba6-8908-dce49a08a738,-99.1813236,19.3822324,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
70d8636b-673c-4abc-be9f-e8ad73e6bbce,-99.1813325,19.3821700,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
7b535152-6983-4691-b775-154643e445a5,-99.1813431,19.3820769,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
bcde1451-7fae-4418-83ec-8a051f17e0c3,-99.1808930,19.3811862,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
eba97026-36e2-41e7-a8be-941a9350041d,-99.1807676,19.3812127,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
8130b1e1-7a9c-4215-8f43-efc2cdab5541,-99.1807108,19.3812649,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
90eb76aa-10ba-4f19-b829-0a373a70a243,-99.1805884,19.3812843,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
2ba64810-78af-4df6-b522-62f5aa474d32,-99.1806281,19.3813745,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
12317307-c933-49b4-8647-2c4a3e43eb9e,-99.1806696,19.3814492,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
c037bb06-1ddf-4438-b97e-ed30ee712b00,-99.1808805,19.3813712,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
961b0ea3-62ad-45ab-8c98-355a1b49ddc4,-99.1809652,19.3814225,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
aa4a5d4b-1e80-451a-af3f-0db2126cfb6e,-99.1809565,19.3815175,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
7b6fde70-3bba-4ed6-8f8b-121497592d67,-99.1810198,19.3816130,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
12b3b02d-4c29-4d1a-b214-61c4c5ab9ba1,-99.1807060,19.3815585,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
0ad8b016-60d0-477b-b8f4-f3b5cbabb64d,-99.1808133,19.3815188,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
e7f22df6-ebee-4ab9-b48e-b95b66d4a5df,-99.1807383,19.3816573,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
00526c10-e50c-462f-af6f-d73e78f47d40,-99.1807724,19.3817779,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
5fd4fcdb-9ac1-4aae-84a5-0af02733fbc3,-99.1808656,19.3816921,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
cf885e78-70de-4da3-8444-b78e40fc99cc,-99.1808020,19.3819912,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
70d80673-f34f-4a1c-94ad-e3bb65b0fcff,-99.1808640,19.3820518,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
a932a6f3-7a92-46f5-bff6-0d3d256b97a5,-99.1808460,19.3818768,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
94361b8b-a17c-444d-b2ca-d5500ecc1fe3,-99.1809574,19.3819672,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
881a8191-7856-435f-bb51-8de129588a09,-99.1809764,19.3817793,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
d211d1c9-04f1-40ce-a1eb-6ec57b4b153d,-99.1810944,19.3817370,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
26bd17cf-cde5-435e-859b-846bf1be9903,-99.1810514,19.3819132,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
f4505f6f-2c6c-42fc-a656-d8105609ea5a,-99.1813608,19.3819792,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
60b6d9dc-dacf-43c4-a3bf-2b333f77d91d,-99.1812618,19.3809811,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
133265e3-c00c-4fe2-aa70-36be38d736d7,-99.1812059,19.3811867,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
c057f1b9-bcdb-41b9-afb6-1a706c186497,-99.1811144,19.3810262,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
87fc77fa-e399-408f-9d7a-17ad865b4d6f,-99.1767813,19.3824409,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
e98e79d7-c19f-44fb-b258-32a0e4e7e9ff,-99.1768707,19.3827085,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
0a4cf210-7582-45c5-a2e1-8eaeb3062ff0,-99.1766924,19.3826562,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
6cc50308-18b9-4e97-8f61-6f2a7f909c0d,-99.1803094,19.3815871,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
602a0e25-6490-4e53-b657-6ae98fa6ea0c,-99.1800751,19.3817000,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
503906f5-83d0-4e9f-a90c-5ec6c51b57ea,-99.1802560,19.3818899,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
f92e5038-efa1-49aa-ba53-01eaba508974,-99.1804693,19.3818043,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
972b7bb3-53b0-4052-8dbb-ce88ee0f36b5,-99.1805179,19.3819562,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
b512e10f-7cbb-4beb-83e6-45b727091e32,-99.1812364,19.3799061,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
fa921dec-8f6a-46b4-8e39-96407d119e24,-99.1813231,19.3800987,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
a06676d7-dcc6-42b4-899c-255839ceb538,-99.1810239,19.3800171,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
71641963-eea9-44f6-946e-5e73c7d08f5e,-99.1809288,19.3802559,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
1630e80b-562a-4428-a71d-3d1fa9c3fa38,-99.1809170,19.3800302,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
075f28aa-cd4a-488e-9252-0456babd3af2,-99.1808225,19.3801091,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
943d9ee5-5a47-4918-9259-ea9b616bbf23,-99.1811634,19.3801127,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
6b6288c4-c95d-4aa5-b16c-ae10763b06a5,-99.1812128,19.3802887,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
4862f2f8-88c9-47bc-a882-40e57ca6dde1,-99.1813172,19.3804392,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
2a93cbce-6612-44c3-a60d-c170d7702bf6,-99.1809538,19.3803838,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
e478b0cc-4ee3-4304-b17c-61d41e1c6595,-99.1811674,19.3805028,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
26bf98bf-8f50-406e-9bee-1b48642b2553,-99.1810140,19.3805750,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
7e67f721-a6c8-4e70-91a6-1349e7fc6cb3,-99.1812590,19.3791367,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
eeb760fd-b9a8-4e96-9b3d-7f321804eda4,-99.1810651,19.3791138,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
600c687e-8da3-4504-889f-f1c6fab04dfd,-99.1813477,19.3792858,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
48e79a64-421a-441f-90d5-6c4b5819cd73,-99.1812802,19.3792680,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
dbe7e6ac-95ab-4177-85f3-13c532c87c5a,-99.1811190,19.3792099,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
38e8ebb4-5df9-4808-8328-f3e41c1d0a80,-99.1812081,19.3793383,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
8b3176ca-7f8b-47f9-9f2a-8050e7ae8291,-99.1812393,19.3794717,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
97e3cce1-66c2-411d-b04a-a46f800117c4,-99.1779916,19.3819189,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
820d2af9-0a7f-4e19-ae13-fc9e75c93d87,-99.1778549,19.3819726,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
1f71725b-b6ab-45aa-b534-0f104a02ff25,-99.1777207,19.3819550,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
8fe2e89d-c189-45ef-9e9c-c787b72c4cd0,-99.1775671,19.3820333,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
1f662e75-bcb2-407a-8335-afb95653c62c,-99.1774450,19.3821254,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
ced0f1a5-ae60-419d-a59c-46b0e0e78f94,-99.1771946,19.3821985,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
2243af51-f905-4164-826a-b564c4863ead,-99.1769688,19.3823651,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
08c6c26e-8c04-4b18-8d4a-a65ef5470ead,-99.1771957,19.3824562,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
dbaad0d5-161b-416a-807d-4cfff2cf1bda,-99.1773825,19.3823666,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
20011e94-0ab0-4be2-8e0d-45f47a522975,-99.1770326,19.3825643,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
73caaddc-39c0-4ff7-a8bd-3ea91c2a4401,-99.1775329,19.3823493,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
f8a0b7b5-c93c-4729-8120-30ffdfad9d17,-99.1776318,19.3821923,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
eb8625b3-af1b-4689-99df-3da168cb8ba5,-99.1776886,19.3823169,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
7caac7ef-cb0e-46e7-9e11-91625479acf6,-99.1777562,19.3820675,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
e215b6d1-3251-4ff7-b8e8-7684c8e14195,-99.1778403,19.3822043,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
14bbcb58-5f06-4580-bd03-5cea3fd05c51,-99.1780328,19.3821519,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
5479914e-183e-48df-b5cd-9e3adb1a71e5,-99.1806435,19.3793283,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
50c18446-e969-4274-8388-01415f093f16,-99.1809164,19.3794300,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
052c29b6-29de-4770-965b-904b2a8f6552,-99.1809722,19.3795369,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
ec20c1ff-53c1-49d0-8e37-318abb685cb3,-99.1808637,19.3795737,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
17e9c600-fc15-4984-824b-4da33a7c3bef,-99.1809491,19.3796316,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
e395600d-e521-42f5-8219-9678c546458e,-99.1808516,19.3796633,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
21242fd1-1eaf-4494-b59f-dbfe963a4075,-99.1808006,19.3796814,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
ca6468de-bfe4-4365-8a1b-676bff2504bb,-99.1806783,19.3796697,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
d31f8f54-3efe-4b5c-a21f-3c81fa67c260,-99.1806895,19.3798345,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
42f66aac-3696-4b63-b7f5-22e156c70b88,-99.1808255,19.3797979,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
77edf823-58e1-42e0-bef6-358976602594,-99.1809108,19.3797410,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
9fa9a356-90d9-4714-9083-e616b1a2b5f1,-99.1810118,19.3797112,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
73ae5509-5ce7-4f4a-8329-ba9006c059b4,-99.1778063,19.3814557,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
0433eebb-0806-4bd1-8fbc-7357d3e7be14,-99.1776340,19.3814246,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
db743e39-35dc-4c97-8d25-acc02deff1d1,-99.1775560,19.3815259,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
b0e2f9e7-8cc9-460b-b926-835d6d06d189,-99.1774597,19.3815514,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
733f4e82-c1c3-4866-838d-19da2ec492c9,-99.1772338,19.3816041,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
c988765c-0ea5-4865-917d-25d9dcb9f309,-99.1772430,19.3817562,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
54df7158-64fc-4cbf-b660-9f32b3ad05a0,-99.1773709,19.3816781,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
055d36eb-d95c-4493-8a8f-f5a5397c53bf,-99.1772855,19.3819404,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
8fb71f12-e861-47b7-aceb-a50109ff6998,-99.1771075,19.3819869,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
761b229b-0bcb-4a17-ac5d-19d631f0c898,-99.1768583,19.3819548,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
96108b4a-f329-4786-8422-0cf466638b76,-99.1774428,19.3818196,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
f733cc52-f21e-450e-bf25-5e3bb31e8fd4,-99.1776813,19.3815494,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
c692fbf1-259c-4828-ad6e-770fbb1f1f9b,-99.1776669,19.3817697,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
1d0ecb33-305f-4d27-a91d-897bd167984c,-99.1778918,19.3816688,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
bbecc87e-f5f6-414c-934c-7cf2391ed1c8,-99.1782238,19.3812869,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
68a75178-c5a6-42cb-ae3a-69e98b6b6515,-99.1780711,19.3814080,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
709843cb-dd06-48ba-a4be-26c9fffa7b3c,-99.1783117,19.3815302,no-damage,1.0,xbd_gt,mexico-earthquake_00000118
