uid,lon,lat,footprint_wkt,area_m2,damage_class,confidence,source,tile
1,36.8506088,37.3892643,"POLYGON ((36.851090387000056 37.38905156000004, 36.85087721700006 37.388949625000066, 36.85058758100007 37.38911669500004, 36.850160849000076 37.38938775400004, 36.850400673000024 37.389602386000035, 36.851090387000056 37.38905156000004))",2230.1,major-damage,1.0,emsr648,AOI17
1,36.8486054,37.3892001,"POLYGON ((36.84892058400004 37.38924664500007, 36.849118582000074 37.38911050200005, 36.84926300500007 37.38898902400007, 36.84889884200004 37.38867845900006, 36.84889544600003 37.388675428000056, 36.848880343000076 37.388661324000054, 36.848747211000045 37.38875802800004, 36.84851993400008 37.389101107000045, 36.848517894000054 37.38910405100006, 36.84851260100004 37.389110681000034, 36.84850660400008 37.389116917000024, 36.84849994900003 37.38912271200007, 36.84849268500005 37.38912802200008, 36.84848487000005 37.38913280700007, 36.84847656100004 37.389137031000075, 36.84846782300008 37.389140660000066, 36.84845872200003 37.38914366800003, 36.848449327000026 37.38914603200004, 36.84843970900005 37.38914773300007, 36.84842994200005 37.38914875900008, 36.848420100000055 37.38914910200003, 36.84841025800006 37.38914875900008, 36.84840049100006 37.38914773300007, 36.84839087300003 37.38914603200004, 36.848381319000055 37.38914362200006, 36.848055489000046 37.38904811200007, 36.84805592300006 37.38905570000003, 36.84805592400005 37.389560774000074, 36.84859238900003 37.38962536400004, 36.84864049600003 37.389611890000026, 36.84870011000004 37.38955501000004, 36.848772772000075 37.38940392000006, 36.848776274000045 37.389397415000076, 36.84878040600006 37.38939114900006, 36.84878423600003 37.389386227000045, 36.84878845500003 37.389381513000046, 36.84890455500005 37.38926021300006, 36.84890779600005 37.38925698300005, 36.84891392800006 37.38925160800005, 36.84892058400004 37.38924664500007))",5685.4,no-damage,1.0,emsr648,AOI17
1,36.8550568,37.3889965,"POLYGON ((36.854560321000065 37.38856696300007, 36.854185881000035 37.38847849600006, 36.85393550100008 37.38932450900006, 36.854664928000034 37.38949016300006, 36.854666595000026 37.38949053500005, 36.85499017800004 37.389563932000044, 36.85499792200005 37.38956593200004, 36.85499914700006 37.389566294000076, 36.855475281000054 37.38970956500003, 36.85580755600006 37.389309344000026, 36.85613841900005 37.388910758000065, 36.85624874900003 37.38869391900005, 36.85487923300008 37.38830351300004, 36.854778501000055 37.38857268100003, 36.854776412000035 37.38857771700003, 36.85477264200006 37.38858497900003, 36.854768093000075 37.38859195100008, 36.85476280000006 37.38859858100005, 36.85475680300004 37.388604817000044, 36.85475014800005 37.388610612000036, 36.854742885000064 37.38861592200004, 36.85473506900007 37.38862070700003, 36.85472676100005 37.38862493100004, 36.85471802300003 37.38862856000003, 36.85470892200004 37.38863156800005, 36.85469952600005 37.38863393200006, 36.85468990900006 37.388635633000035, 36.85468014200006 37.38863665900004, 36.854670300000066 37.38863700200005, 36.85466045800007 37.38863665900004, 36.854650691000074 37.388635633000035, 36.85464107400003 37.38863393200006, 36.85463167800003 37.38863156800005, 36.85462257700004 37.38862856000003, 36.854613839000024 37.38862493100004, 36.85460553100006 37.38862070700003, 36.85459771500007 37.38861592200004, 36.854590452000025 37.388610612000036, 36.85458379700003 37.388604817000044, 36.85457780000007 37.38859858100005, 36.85457250700006 37.38859195100008, 36.854567958000075 37.38858497900003, 36.85456418800004 37.38857771700003, 36.854561226000044 37.38857022000008, 36.854560321000065 37.38856696300007))",19567.5,no-damage,1.0,emsr648,AOI17
1,36.8567594,37.3894787,"POLYGON ((36.85745772800004 37.38958652800005, 36.85627569700006 37.38907172100005, 36.85605954600004 37.38933211500006, 36.857168010000066 37.389891145000036, 36.85745772800004 37.38958652800005))",4515.0,major-damage,1.0,emsr648,AOI17
1,36.8589027,37.3893813,"POLYGON ((36.858684039000025 37.38895192600006, 36.858402187000024 37.38887062900005, 36.85840211200008 37.388870817000054, 36.85839834300003 37.38887807900005, 36.85839379400005 37.388885051000045, 36.85838980800003 37.38889015800004, 36.85808559800006 37.38925238300004, 36.859787297000025 37.390012916000046, 36.85990478700006 37.38989801800005, 36.859025417000055 37.38929491700003, 36.85912282000004 37.38902246600003, 36.858684039000025 37.38895192600006))",6784.1,no-damage,1.0,emsr648,AOI17
1,36.8563470,37.3899005,"POLYGON ((36.85703097100003 37.39003521600006, 36.85593479900007 37.389482384000075, 36.855678400000045 37.38979121500006, 36.85677013800006 37.39030941300007, 36.85703097100003 37.39003521600006))",4495.8,no-damage,1.0,emsr648,AOI17
1,36.8499513,37.3897927,"POLYGON ((36.84957660800006 37.38924782600003, 36.849419769000065 37.389119005000055, 36.84934244800007 37.38918404300006, 36.84941106000008 37.38926112100006, 36.849411502000066 37.389261619000024, 36.84953926000003 37.38940512000005, 36.84954499400004 37.38941224900003, 36.84954912200004 37.38941850800006, 36.84955262100004 37.38942500700006, 36.84965874200003 37.389645564000034, 36.84987274200006 37.38986127800007, 36.84987761700006 37.38986657800007, 36.84988199500003 37.38987214900004, 36.84988654400007 37.389879121000035, 36.84989031400005 37.38988638300003, 36.84989064800004 37.38988712500003, 36.85011764800004 37.390398627000025, 36.85028988300007 37.39019696100007, 36.850296695000054 37.39018978300004, 36.85030203300005 37.39018505700005, 36.85045648400006 37.39005764800004, 36.85006739800008 37.38969185600007, 36.84957660800006 37.38924782600003))",3502.8,no-damage,1.0,emsr648,AOI17
1,36.8513400,37.3897788,"POLYGON ((36.85206382200005 37.389517166000076, 36.85129006400007 37.389147054000034, 36.85054823300004 37.38973950400003, 36.85076602300006 37.38995099600004, 36.851344235000056 37.39048679600006, 36.85170336900006 37.390228758000035, 36.85206382200005 37.389517166000076))",10864.6,no-damage,1.0,emsr648,AOI17
1,36.8473328,37.3894844,"POLYGON ((36.847406928000055 37.38847662000006, 36.84690114800003 37.388426664000065, 36.84685386000007 37.388612343000034, 36.846851886000024 37.38861884700003, 36.846849312000074 37.388625217000026, 36.84684412300004 37.38863481900006, 36.84676541600004 37.38875994000006, 36.84673261800003 37.38885356000003, 36.84677990500006 37.38914773700003, 36.846780755000054 37.38915608000008, 36.84680568300007 37.38973020200007, 36.846870581000076 37.39014926800007, 36.846959851000065 37.390361952000035, 36.84708795600005 37.39047457400005, 36.84733046100007 37.390514394000036, 36.847583056000076 37.39050993300003, 36.84796811000007 37.390499076000026, 36.847885338000026 37.39015824000006, 36.84788499100006 37.39015674600006, 36.84788367600004 37.39014868000004, 36.84783050600004 37.38964615300006, 36.84783047700006 37.389645880000046, 36.84783007600004 37.38963830000006, 36.847830077000026 37.389059813000074, 36.847814346000064 37.38892259700003, 36.84781430700008 37.38892225300003, 36.84779580800006 37.38876046100006, 36.84771168000003 37.38848554200007, 36.847416820000035 37.388477246000036, 36.847406928000055 37.38847662000006))",20214.3,no-damage,1.0,emsr648,AOI17
1,36.8589927,37.3900057,"POLYGON ((36.860043748000066 37.39033407900007, 36.857948951000026 37.38939785900004, 36.85779737900003 37.38953798800003, 36.859842686000036 37.39058913300005, 36.860043748000066 37.39033407900007))",5742.4,no-damage,1.0,emsr648,AOI17
1,36.8559578,37.3903669,"POLYGON ((36.85663408800008 37.39045452200003, 36.85554863900006 37.38993937400005, 36.855276281000044 37.39023203700003, 36.856306722000056 37.39080781900003, 36.85663408800008 37.39045452200003))",4966.2,no-damage,1.0,emsr648,AOI17
1,36.8495144,37.3903346,"POLYGON ((36.849454078000065 37.38972299300008, 36.84937427500006 37.38955713300004, 36.849293199000044 37.38988777900005, 36.849277278000045 37.39010954100007, 36.84928529800004 37.39024432700006, 36.84928542500006 37.390248600000064, 36.84928499500006 37.39025645300006, 36.849283709000076 37.39026424600007, 36.849281577000056 37.39027192000003, 36.84927861400007 37.390279417000045, 36.849278027000025 37.39028067500004, 36.84919744800004 37.39044945300003, 36.84929901700008 37.39087161000003, 36.84933030600007 37.390954857000054, 36.849790100000064 37.39064392100005, 36.84979976900007 37.390638093000064, 36.849949725000045 37.39055741900006, 36.84994466100005 37.39054808100008, 36.84994218500003 37.39054311700005, 36.84994185200003 37.39054237500005, 36.84968401400005 37.38996138500005, 36.84947095800004 37.389746622000075, 36.84946608300004 37.38974132100003, 36.84946170500007 37.389735751000046, 36.849457578000056 37.38972949200007, 36.849454078000065 37.38972299300008))",5372.8,no-damage,1.0,emsr648,AOI17
1,36.8522362,37.3899561,"POLYGON ((36.85258054600007 37.389884589000076, 36.85273138700006 37.38962194900006, 36.85288401500003 37.389313790000074, 36.85242413000003 37.38928686700007, 36.85230939200005 37.389513271000055, 36.851902997000025 37.39031556400005, 36.85189979300003 37.390321303000064, 36.851896096000075 37.390326851000054, 36.85189080200007 37.39033348100003, 36.851884805000054 37.390339717000074, 36.851879533000044 37.39034438900006, 36.85187386600006 37.39034875600004, 36.85149778400006 37.39061897100004, 36.85175262200005 37.390823254000054, 36.851894756000036 37.39070656800004, 36.852380382000035 37.389816447000044, 36.85258054600007 37.389884589000076))",4961.6,no-damage,1.0,emsr648,AOI17
1,36.8568592,37.3907765,"POLYGON ((36.857150244000024 37.39071091400007, 36.856827603000056 37.39054880100008, 36.85655829800004 37.39083943800006, 36.85690923200008 37.391002542000024, 36.857150244000024 37.39071091400007))",1371.5,no-damage,1.0,emsr648,AOI17
1,36.8585386,37.3903526,"POLYGON ((36.85972244000004 37.39074168600007, 36.857653750000054 37.38967852300004, 36.85736037500004 37.389986985000064, 36.85948965500006 37.39103705000008, 36.85972244000004 37.39074168600007))",8961.0,no-damage,1.0,emsr648,AOI17
1,36.8506380,37.3906717,"POLYGON ((36.85078850600007 37.39036202400007, 36.850604686000054 37.39019459300005, 36.850471080000034 37.39030480500003, 36.85021893700008 37.39060003600008, 36.850442626000074 37.39101227900005, 36.850587645000076 37.39117072700003, 36.85112602100003 37.39067031400003, 36.85078850600007 37.39036202400007))",4535.1,no-damage,1.0,emsr648,AOI17
1,36.8555394,37.3907864,"POLYGON ((36.85617240600004 37.390952768000034, 36.85514158700005 37.39037677300007, 36.85490814600007 37.390627617000064, 36.85594782000004 37.391195097000036, 36.85617240600004 37.390952768000034))",3796.1,no-damage,1.0,emsr648,AOI17
1,36.8530327,37.3899561,"POLYGON ((36.852468904000034 37.39051153400004, 36.85280744000005 37.39065605500008, 36.853634165000074 37.38944345900006, 36.85312492200006 37.389327888000025, 36.85312001700004 37.38932760100005, 36.85294032000007 37.389690416000064, 36.85293795800004 37.38969483600005, 36.852468904000034 37.39051153400004))",5853.0,no-damage,1.0,emsr648,AOI17
1,36.8467537,37.3906807,"POLYGON ((36.847381050000024 37.39111251300005, 36.84739658600006 37.391013788000066, 36.84734386100007 37.39092080100005, 36.84701790100007 37.39068070500008, 36.847010811000075 37.39067499400005, 36.846945445000074 37.39061742400003, 36.84677667900007 37.39046905400005, 36.84677379500005 37.39046641700003, 36.84676779700004 37.39046018100004, 36.846762504000026 37.390453551000064, 36.846757955000044 37.39044657900007, 36.846754185000066 37.39043931700007, 36.84675322100003 37.390437114000065, 36.84665282100008 37.390197913000065, 36.84665045400004 37.39019149100005, 36.84664869100004 37.39018494600003, 36.84664782800007 37.39018034900005, 36.84661587100004 37.389973990000044, 36.846096200000034 37.39018758100008, 36.84627590000008 37.39033600000005, 36.846688965000055 37.391169588000025, 36.84691866900005 37.39110108700004, 36.84706128200003 37.39126294000005, 36.847237043000064 37.39120709500003, 36.847381050000024 37.39111251300005))",6381.7,no-damage,1.0,emsr648,AOI17
1,36.8581801,37.3908092,"POLYGON ((36.85936941700004 37.391189601000065, 36.857223213000054 37.390131189000044, 36.85696355400006 37.39040415200003, 36.85736818000004 37.390607458000034, 36.85913026700007 37.391493008000054, 36.85936941700004 37.391189601000065))",8739.8,no-damage,1.0,emsr648,AOI17
1,36.8564610,37.3912359,"POLYGON ((36.85678470400006 37.39115321200006, 36.856423232000054 37.39098521100004, 36.85642290200008 37.39098556600004, 36.856134257000065 37.391297017000056, 36.856500238000024 37.391497377000064, 36.856505424000034 37.39149110000005, 36.85678470400006 37.39115321200006))",1691.6,no-damage,1.0,emsr648,AOI17
1,36.8535205,37.3904792,"POLYGON ((36.85448087000003 37.38963572000006, 36.853856809000035 37.38949400000007, 36.852578609000034 37.391368784000065, 36.85296496300003 37.39160235800006, 36.85436594200007 37.38984742500003, 36.85448087000003 37.38963572000006))",12580.9,no-damage,1.0,emsr648,AOI17
1,36.8487056,37.3904815,"POLYGON ((36.84907007700008 37.38985919900006, 36.849198872000045 37.38933395000004, 36.84917635900007 37.38930865900005, 36.84907691500007 37.38937703700003, 36.84897780700004 37.38948058400007, 36.84890422800004 37.389633580000066, 36.84890072600007 37.38964008500005, 36.84889659500004 37.38964635100007, 36.848891356000024 37.38965291900007, 36.84888542600004 37.38965910100006, 36.84879376500004 37.38974655900006, 36.848787049000066 37.389752412000064, 36.84877978600008 37.38975772200007, 36.84877197000003 37.38976250700006, 36.84876366200007 37.389766731000066, 36.84875492400005 37.38977036000006, 36.84874582200007 37.38977336800008, 36.84874460100008 37.389773717000025, 36.84864070100008 37.38980281700003, 36.84863190000004 37.38980496500005, 36.84862290900003 37.38980653300007, 36.84861314200003 37.389807559000076, 36.848603300000036 37.38980790200003, 36.848594852000076 37.38980765000008, 36.848586451000074 37.38980689400006, 36.84806755400007 37.38974441900007, 36.848108215000025 37.39012870400006, 36.848214960000064 37.39056824900007, 36.84823358400007 37.39064484100004, 36.848484445000054 37.390993655000045, 36.84848718600006 37.39099770100006, 36.848734372000024 37.391386054000066, 36.84903277400008 37.39154979500006, 36.84923492300004 37.391645020000055, 36.849243202000025 37.391350431000035, 36.84916353400007 37.39113848300008, 36.84908103400005 37.39091898200007, 36.84907829900004 37.390910087000066, 36.84896960000003 37.39045828600007, 36.84896929100006 37.39045694600003, 36.848968005000074 37.39044915300008, 36.848967575000074 37.39044130000008, 36.848968005000074 37.39043344700008, 36.84896929100006 37.39042565400007, 36.84897142300008 37.39041798000005, 36.848974385000076 37.39041048300004, 36.848974973000054 37.39040922500004, 36.84905858500008 37.39023409400005, 36.84905140300003 37.39011337300008, 36.84905127600007 37.390109100000075, 36.849051461000045 37.39010394700006, 36.84906816100005 37.38987134700005, 36.84906969200006 37.38986085400006, 36.84907007700008 37.38985919900006))",13769.8,no-damage,1.0,emsr648,AOI17
1,36.8542503,37.3906995,"POLYGON ((36.85492387600004 37.38973623700008, 36.85469999400004 37.38968545600005, 36.85456962100005 37.38992561300006, 36.85456379500005 37.38993485100008, 36.854561244000024 37.38993820600007, 36.85315053700003 37.391705331000026, 36.853456479000045 37.39185956000006, 36.853466610000055 37.391864729000076, 36.85385571200004 37.39145628000006, 36.85465683500007 37.39059538600003, 36.85502573700006 37.39019898400005, 36.85533994900004 37.38986134700008, 36.85492387600004 37.38973623700008))",11826.4,no-damage,1.0,emsr648,AOI17
1,36.8514603,37.3913702,"POLYGON ((36.851378047000026 37.390896894000036, 36.85127705100007 37.39080659700005, 36.850739479000026 37.39130626300005, 36.851412174000075 37.39177033400006, 36.85159021800007 37.39186627600003, 36.85204849400003 37.39162801300006, 36.85221610700006 37.39147003200003, 36.85203587400008 37.39135505200005, 36.85180167400006 37.39120972500007, 36.85179841300004 37.391207622000024, 36.85179431100005 37.391204738000056, 36.85138561000008 37.39090303800003, 36.851378047000026 37.390896894000036))",7505.2,no-damage,1.0,emsr648,AOI17
1,36.8498606,37.3913184,"POLYGON ((36.85024037000005 37.391093098000056, 36.85004099300005 37.390725659000054, 36.84993117800008 37.390784738000036, 36.84940109900003 37.39114320400006, 36.849464666000074 37.39131231600004, 36.849467711000045 37.391322554000055, 36.84946899600004 37.391330347000064, 36.84946942600004 37.391338200000064, 36.84946939800005 37.391340220000075, 36.849457882000024 37.39175002800005, 36.84974998200005 37.39188752300004, 36.850433973000065 37.39130838500006, 36.850252803000046 37.391110438000055, 36.85024620300004 37.39110235100003, 36.85024037000005 37.391093098000056))",6710.4,no-damage,1.0,emsr648,AOI17
1,36.8580531,37.3913610,"POLYGON ((36.859010771000044 37.391645925000034, 36.85734139400006 37.39080696800005, 36.857103496000036 37.39109482900005, 36.858800648000056 37.39191718200004, 36.859010771000044 37.391645925000034))",6454.1,no-damage,1.0,emsr648,AOI17
1,36.8549596,37.3914168,"POLYGON ((36.855813451000074 37.391340091000075, 36.85477340400007 37.39077240700004, 36.854106192000074 37.39148940100006, 36.85514323500007 37.39206334000005, 36.855813451000074 37.391340091000075))",11102.7,no-damage,1.0,emsr648,AOI17
1,36.8577311,37.3918091,"POLYGON ((36.858681915000034 37.392070482000065, 36.85697907400004 37.39124537200007, 36.85675702800006 37.39151401600003, 36.85844571200005 37.392375497000046, 36.858681915000034 37.392070482000065))",6679.9,no-damage,1.0,emsr648,AOI17
1,36.8507364,37.3918017,"POLYGON ((36.85026222600004 37.39171656600007, 36.85090287300005 37.39217978700003, 36.85119175600005 37.39185649700005, 36.85058848400007 37.391440319000026, 36.85026222600004 37.39171656600007))",3161.8,possibly-damaged,0.0,emsr648,AOI17
1,36.8543359,37.3920716,"POLYGON ((36.85501110300004 37.392209525000055, 36.853970478000065 37.39163360300006, 36.85365835700003 37.39196124400007, 36.85475063500007 37.392504753000026, 36.85501110300004 37.392209525000055))",4839.5,no-damage,1.0,emsr648,AOI17
1,36.8512103,37.3923984,"POLYGON ((36.851450198000066 37.39200827700006, 36.85137143500003 37.391965834000075, 36.85082631600005 37.39257587800006, 36.85093910900008 37.39262967500008, 36.851279774000034 37.392673245000026, 36.85139043200007 37.39268001100004, 36.851431630000036 37.392058045000056, 36.851433188000044 37.39204715400007, 36.851435321000054 37.39203948000005, 36.85143828300005 37.39203198300004, 36.85143967500005 37.39202908800007, 36.851450198000066 37.39200827700006))",2298.8,no-damage,1.0,emsr648,AOI17
1,36.8483490,37.3917622,"POLYGON ((36.84883578600005 37.39273473000003, 36.84959699400008 37.39202473600005, 36.84928703600008 37.39187883300008, 36.84928610400004 37.39187839600004, 36.84891458800007 37.39170338900004, 36.84890801000006 37.391700040000046, 36.84858271000007 37.39152154000004, 36.84857411200005 37.39151632200003, 36.848566849000065 37.39151101200008, 36.848560193000026 37.39150521700003, 36.848554196000066 37.39149898100004, 36.84854890300005 37.39149235100007, 36.84854601400008 37.39148809900007, 36.848287120000066 37.391081350000036, 36.848028355000054 37.39072154400003, 36.84802389200007 37.39071467100007, 36.84802018500005 37.39070751700007, 36.84801747600005 37.39070076300004, 36.848015442000076 37.390693861000045, 36.84801162600007 37.39067816600004, 36.84759028800005 37.39069004600003, 36.84758879900005 37.39069008000007, 36.84736886300004 37.390693965000025, 36.847513899000035 37.390800795000075, 36.847519017000025 37.390804813000045, 36.84752380600003 37.39080908300008, 36.84752980300004 37.39081531900007, 36.84753509600006 37.39082194900004, 36.84754018600006 37.39082986000005, 36.84761548600005 37.39096266000007, 36.84761871500007 37.39096898300005, 36.84762167800005 37.39097648000006, 36.84762381000007 37.39098415400008, 36.84762509600006 37.39099194700003, 36.84762552600006 37.39099980000003, 36.84762464600004 37.39101102500007, 36.847599546000026 37.391170525000064, 36.84759871000006 37.391174946000035, 36.84759657800004 37.39118262000005, 36.84759361600004 37.391190117000065, 36.84758984600006 37.39119737900006, 36.84758529700008 37.391204351000056, 36.847580004000065 37.39121098100003, 36.84757400600006 37.391217217000076, 36.847567351000066 37.39122301200007, 36.84756008700003 37.391228322000075, 36.847559269000044 37.39122886500007, 36.84736696900006 37.39135516500005, 36.847359535000066 37.39135965000003, 36.84735166300004 37.39136363100005, 36.84734445000004 37.39136668200007, 36.84733697900003 37.39136930900003, 36.84719480800004 37.39141448100003, 36.84730942600004 37.391544562000036, 36.84764343000006 37.391464804000066, 36.84800424300005 37.392015032000074, 36.84855003800004 37.392053582000074, 36.84896424900006 37.39230433700004, 36.84874509900004 37.39244341700004, 36.848452456000075 37.39233078900003, 36.84799831300006 37.39222237300004, 36.84780563500004 37.39237624000003, 36.84821861900008 37.39266989500004, 36.84882704100005 37.392744192000066, 36.84882909500004 37.39274161900005, 36.84883509200006 37.39273538300006, 36.84883578600005 37.39273473000003))",18701.8,no-damage,1.0,emsr648,AOI17
1,36.8520908,37.3925319,"POLYGON ((36.85212579200004 37.392372366000075, 36.85165382800005 37.39211801300007, 36.851615707000065 37.39269354800007, 36.852866504000076 37.392761231000065, 36.852881602000025 37.39267556600004, 36.852537848000054 37.39254856200006, 36.85253204500003 37.392546254000024, 36.852135744000066 37.39237715400003, 36.852132536000056 37.39237573100007, 36.85212579200004 37.392372366000075))",3825.3,major-damage,1.0,emsr648,AOI17
1,36.8556625,37.3921484,"POLYGON ((36.85637588800006 37.39164784500008, 36.855999894000036 37.391442003000066, 36.85526048500003 37.392239923000034, 36.85494328800007 37.39259945200007, 36.85542857000007 37.39283541200007, 36.85569490100005 37.39247204800006, 36.85569521800005 37.392471615000034, 36.85569842600006 37.39246749600005, 36.85609812700005 37.391983896000056, 36.85637588800006 37.39164784500008))",7062.7,no-damage,1.0,emsr648,AOI17
1,36.8573615,37.3923203,"POLYGON ((36.85832740300003 37.39252903300007, 36.85663268700006 37.39166447300005, 36.85662547600003 37.39167320000007, 36.856345447000024 37.392011996000065, 36.85800776700006 37.392997775000026, 36.85832740300003 37.39252903300007))",9492.6,no-damage,1.0,emsr648,AOI17
1,36.8569155,37.3927917,"POLYGON ((36.857898757000044 37.393157658000064, 36.85622091100004 37.39216267100005, 36.85594920500006 37.39249141000005, 36.857761038000035 37.393442668000034, 36.857889331000024 37.39317320400005, 36.857892279000055 37.393167591000065, 36.857895695000025 37.393162149000034, 36.857898757000044 37.393157658000064))",7218.1,no-damage,1.0,emsr648,AOI17
1,36.8522686,37.3931633,"POLYGON ((36.85285756300004 37.39294136600006, 36.851618038000026 37.392874292000045, 36.85165703400003 37.39336242500008, 36.85246097700008 37.39342968900007, 36.852465702000075 37.39343016500004, 36.85290254200004 37.393481647000044, 36.85285756300004 37.39294136600006))",6181.8,no-damage,1.0,emsr648,AOI17
1,36.8537286,37.3932892,"POLYGON ((36.853703239000026 37.39295146100005, 36.85308444100008 37.392947649000064, 36.85313114100006 37.39350857900007, 36.85370104500004 37.393575688000055, 36.85436206800006 37.39364732800004, 36.85439518100003 37.39329152800008, 36.85439658700005 37.39328255400005, 36.85439821400007 37.39327643900003, 36.854400369000075 37.39327042900004, 36.85443008400006 37.39319725000007, 36.853703239000026 37.39295146100005))",7125.3,no-damage,1.0,emsr648,AOI17
1,36.8502268,37.3930686,"POLYGON ((36.85039645200004 37.39249537500007, 36.849786764000044 37.39212495400005, 36.84901773800004 37.39284224100004, 36.84890630800004 37.393037022000044, 36.84887696900006 37.39323755100003, 36.85047562800003 37.39369498900004, 36.85047612400007 37.39369513100007, 36.850551100000075 37.39371659200003, 36.85105806800004 37.39381253800008, 36.85142284500006 37.393808138000054, 36.85142570600004 37.393781939000064, 36.85143737100003 37.393445722000024, 36.85139064100008 37.39286075700005, 36.85125787100003 37.39285263900007, 36.85124862600003 37.392851767000025, 36.850881926000056 37.39280486600006, 36.850880190000055 37.392804633000026, 36.850870572000076 37.39280293200005, 36.85086117600008 37.39280056800004, 36.850852074000045 37.392797560000076, 36.850843336000025 37.39279393100003, 36.850841857000034 37.392793238000024, 36.850606834000075 37.39268113600008, 36.85060535700006 37.392680437000024, 36.850600815000064 37.392678070000045, 36.850598527000045 37.392676907000066, 36.85059820400005 37.39267670900006, 36.85059782600007 37.392676513000026, 36.85059071100005 37.39267212200008, 36.85058413100006 37.392667353000036, 36.85058378200006 37.39266705700004, 36.850583448000066 37.39266681200007, 36.850581662000025 37.39266525700003, 36.85057804200005 37.39266218500006, 36.85039645200004 37.39249537500007))",25000.5,no-damage,1.0,emsr648,AOI17
1,36.8522767,37.3937238,"POLYGON ((36.85243505400007 37.39360871300005, 36.85165991200006 37.39354385900003, 36.85165138700006 37.393789593000065, 36.851651004000075 37.39379492000006, 36.85164899000006 37.393813367000064, 36.85296319300005 37.39388502800006, 36.85292448700005 37.393666393000046, 36.85243505400007 37.39360871300005))",3141.7,no-damage,1.0,emsr648,AOI17
1,36.8536884,37.3938319,"POLYGON ((36.85366871200006 37.393754037000065, 36.85315744600007 37.39369383300004, 36.85319312200005 37.39389534800006, 36.85430677100004 37.393929408000076, 36.854332061000036 37.39382593500005, 36.85366999900003 37.393754182000066, 36.85366871200006 37.393754037000065))",1695.0,no-damage,1.0,emsr648,AOI17
1,36.8566649,37.3932938,"POLYGON ((36.85767885000007 37.39361523800005, 36.85583008000003 37.39264458500003, 36.85561841300006 37.39293337100003, 36.857009352000034 37.39369805800004, 36.85748817800004 37.39394092900005, 36.85765695500004 37.39366118500004, 36.85767885000007 37.39361523800005))",7717.4,no-damage,1.0,emsr648,AOI17
1,36.8495682,37.3936972,"POLYGON ((36.85029936900003 37.39383599700005, 36.84885465600007 37.39342260800004, 36.848840634000055 37.39355609100005, 36.850251341000046 37.39396758700008, 36.85029936900003 37.39383599700005))",1985.6,no-damage,1.0,emsr648,AOI17
1,36.8551495,37.3936540,"POLYGON ((36.85483078800007 37.39333278600003, 36.854638831000045 37.393267853000054, 36.85461941400007 37.39331567000005, 36.85458519900004 37.39368332400005, 36.85553217100005 37.393902567000055, 36.85553541400003 37.393903360000024, 36.85611127000004 37.394051776000026, 36.85589008200003 37.393894257000056, 36.855297360000066 37.39353412400004, 36.85483078800007 37.39333278600003))",3888.1,no-damage,1.0,emsr648,AOI17
1,36.8594176,37.3932463,"POLYGON ((36.86082046100006 37.393048333000024, 36.86108033800008 37.39264719500005, 36.86107105600007 37.39264386200006, 36.86050346300004 37.39244003500005, 36.860539000000074 37.392408775000035, 36.860541312000066 37.39240674100006, 36.86053221100008 37.39240373300004, 36.86052347200007 37.392400104000046, 36.860519339000064 37.39239810500004, 36.86006318300008 37.39216666100003, 36.85941061600005 37.39296088100008, 36.85855363200005 37.39261313600008, 36.85817013700006 37.393175530000065, 36.85812389200004 37.39324336900006, 36.85794886000008 37.39361099300004, 36.85794830000003 37.39361218200003, 36.857892494000055 37.393729294000025, 36.85788869000004 37.393736354000055, 36.857707609000045 37.394036494000034, 36.85785095500006 37.39410433000006, 36.85801513300004 37.39414050200003, 36.85815702800005 37.39414171000004, 36.858297091000054 37.39412718700004, 36.85964251300004 37.39380124500008, 36.86068832300003 37.39351354900003, 36.86068386200003 37.39350373600007, 36.86080386900005 37.393305730000066, 36.860926876000065 37.393102774000056, 36.86082046100006 37.393048333000024))",34117.8,no-damage,1.0,emsr648,AOI17
1,36.8522739,37.3941256,"POLYGON ((36.85297951100006 37.394066542000076, 36.851629381000066 37.39399292200005, 36.851628050000045 37.39400511100007, 36.85163978500003 37.39421486800006, 36.851934339000024 37.39421891100005, 36.85297547000005 37.39423316800003, 36.85297951100006 37.394066542000076))",2565.0,no-damage,1.0,emsr648,AOI17
1,36.8509928,37.3940707,"POLYGON ((36.851402396000026 37.39399537700007, 36.851403136000044 37.393988601000046, 36.85104740700007 37.39399289200003, 36.85104570000004 37.393992902000036, 36.851035857000056 37.393992559000026, 36.85102609000006 37.393991533000076, 36.851019636000046 37.39399047000006, 36.85051321200007 37.393894626000076, 36.85046395100005 37.39402959800003, 36.85114022700003 37.39422682400004, 36.851287193000076 37.39424347900007, 36.85141439000006 37.39422723300004, 36.85140208200005 37.39400721800007, 36.85140197000004 37.39400320000004, 36.851402396000026 37.39399537700007))",1810.7,no-damage,1.0,emsr648,AOI17
1,36.8537335,37.3941679,"POLYGON ((36.854285954000034 37.394109108000066, 36.85320518300006 37.39407605400004, 36.853201299000034 37.39423625300003, 36.85428560100007 37.39425102400003, 36.854285954000034 37.394109108000066))",1607.7,no-damage,1.0,emsr648,AOI17
